CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ALTITUD;LATITUD;LONGITUD;DEPARTAMENTO;MUNICIPIO;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA
15070070;IRRAIPA [15070070];Pluviométrica;Convencional;65;12.12636111;-71.95227778;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070080;KAURAQUIMANA [15070080];Pluviométrica;Convencional;35;12.21836111;-71.45869444;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15070090;PERPANA [15070090];Pluviométrica;Convencional;65;12.08855556;-71.81930556;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070100;CARRIZAL [15070100];Pluviométrica;Convencional;5;12;-72.18;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070110;JOJONCITO [15070110];Pluviométrica;Convencional;120;11.81144444;-71.96530556;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15070120;AHUYAMA [15070120];Pluviométrica;Convencional;5;11.86608056;-72.27882778;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070130;EL PAJARO [15070130];Pluviométrica;Convencional;2;11.70947222;-72.67641667;La Guajira;Manaure;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070140;MAYAPO [15070140];Pluviométrica;Convencional;3;11.65027778;-72.786750;La Guajira;Manaure;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070150;CARACAS HACIENDA [15070150];Pluviométrica;Convencional;80;11.48213889;-72.55897222;La Guajira;Manaure;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070160;ESCUELA CEURA [15070160];Pluviométrica;Convencional;85;11.437750;-72.46997222;La Guajira;Maicao;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070170;ITACA [15070170];Pluviométrica;Convencional;85;11.43333333;-72.55;La Guajira;Maicao;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070190;CAIMITO [15070190];Pluviométrica;Convencional;100;12.26913889;-71.51277778;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15070200;TUMAMANA [15070200];Pluviométrica;Convencional;100;12.3295;-71.75188889;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070230;GUAYABAL [15070230];Pluviométrica;Convencional;85;11.44011111;-72.55377778;La Guajira;Maicao;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070240;OROCHON [15070240];Pluviométrica;Convencional;100;11.81163889;-72.19061111;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15070250;RIOHACHA [15070250];Pluviométrica;Convencional;5;11.53333333;-72.90;La Guajira;Riohacha;Caribe;Caribe - Guajira;Río Ranchería
15075010;BAHIA HONDA [15075010];Climática Ordinaria;Convencional;10;12.31388611;-71.79644722;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15075020;CABO DE LA VELA [15075020];Climática Ordinaria;Convencional;5;12.21666667;-72.18333333;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15075030;MANAURE [15075030];Climática Principal;Convencional;1;11.78105556;-72.4635;La Guajira;Manaure;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15075040;URIBIA [15075040];Climática Ordinaria;Convencional;18;11.71666667;-72.26666667;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15075050;PIZARRA LA [15075050];Climática Ordinaria;Convencional;150;10.76666667;-73;La Guajira;San Juan Del Cesar;Magdalena Cauca;Cesar;Alto Cesar
15075150;PAICI - AUT [15075150];Agrometeorológica;Automática con Telemetría;45;11.59494444;-72.325750;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15075501;AEROPUERTO PUERTO BOLIVAR  - AUT [15075501];Climática Principal;Automática con Telemetría - Convencional;10;12.22430556;-71.98288889;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15079010;PUERTO BOLIVAR - AUT [15079010];Meteorologica Marina;Automática con Telemetría;0;12.22427778;-71.96766667;La Guajira;Uribia;Caribe;Caribe - Guajira;Directos Caribe - Ay.Sharimahana Alta Guajira
15080010;PUERTO ESTRELLA [15080010];Pluviométrica;Convencional;5;12.34530556;-71.31197222;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080020;SIPANAO [15080020];Pluviométrica;Convencional;100;12.11936111;-71.26869444;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080030;TAPARAJIN [15080030];Pluviométrica;Convencional;35;12.06666667;-71.56666667;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080040;SIAPANA [15080040];Pluviométrica;Convencional;145;12.06947222;-71.3185;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080050;HUIMPECHT [15080050];Pluviométrica;Convencional;10;11.63333333;-72;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080070;SILLAMANA [15080070];Pluviométrica;Convencional;115;11.89941667;-71.51588889;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080080;JASAY [15080080];Pluviométrica;Convencional;35;11.79041667;-71.96472222;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080090;PUERTO LOPEZ [15080090];Pluviométrica;Convencional;2;11.93427778;-71.2825;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080100;PAN GRANDE [15080100];Pluviométrica;Convencional;250;11.10;-72.45;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080140;CARRAIPIA [15080140];Pluviométrica;Convencional;50;11.26666667;-72.36666667;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15080150;MAICAO [15080150];Pluviométrica;Convencional;50;11.38333333;-72.25;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15085010;AEROPUERTO MAICAO [15085010];Climática Principal;Convencional;53;11.40;-72.25;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15085020;NAZARETH [15085020];Pluviométrica;Convencional;85;12.17888889;-71.28388889;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15085030;ESCUELA AGRICOLA CARRAIPIA  - AUT [15085030];Climática Ordinaria;Automática con Telemetría - Convencional;118;11.216750;-72.35994444;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15085040;RANCHO GRANDE [15085040];Climática Ordinaria;Convencional;50;11.68605556;-71.83305556;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15085050;TOROMANA - AUT [15085050];Climática Principal;Automática con Telemetría;144;12.08352778;-71.21094444;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087010;CARRAIPIA [15087010];Limnimétrica;Convencional;110;11.23411111;-72.35880556;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087020;SIPANAO [15087020];Limnimétrica;Convencional;90;12.13333333;-71.25;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087030;SHISHIMANA [15087030];Limnimétrica;Convencional;105;12.16666667;-71.30;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087040;WATCASAINRU [15087040];Limnimétrica;Convencional;90;12.16666667;-71.28333333;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087050;NAZARETH [15087050];Limnimétrica;Convencional;70;12.18333333;-71.30;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087060;ALJIBE SANTA CRUZ [15087060];Limnimétrica;Convencional;60;12.21666667;-71.33333333;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087070;ANUHAPA [15087070];Limnimétrica;Convencional;70;12.20;-71.31666667;La Guajira;Uribia;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087080;PARAGUACHON [15087080];Limnigráfica;Convencional;35;11.36013889;-72.13244444;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
15087090;CHINGOLITA LA [15087090];Limnimétrica;Convencional;500;11.29805556;-72.19138889;La Guajira;Maicao;Caribe;Caribe - Guajira;Río Carraipia - Paraguachon, Directos al Golfo Maracaibo
16010010;VILLA DEL ROSARIO [16010010];Pluviométrica;Convencional;522;7.8177777780;-72.47777778;Norte De Santander;Villa Del Rosario;Caribe;Catatumbo;Río Pamplonita
16010020;DONJUANA LA 2 [16010020];Pluviométrica;Convencional;770;7.6972222220;-72.60138889;Norte De Santander;Bochalema;Caribe;Catatumbo;Río Pamplonita
16010040;SANTA RITA [16010040];Pluviométrica;Convencional;72;8.1855555560;-72.36833333;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16010050;ALTO VIENTO [16010050];Pluviométrica;Convencional;165;8.1666666670;-72.48333333;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16010060;JARRA LA [16010060];Pluviométrica;Convencional;87;8.2019444440;-72.43222222;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16010070;PRIMAVERA LA [16010070];Pluviográfica;Convencional;70;8.2666666670;-72.45;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16010080;DONJUANA LA 1 [16010080];Pluviométrica;Convencional;770;7.70;-72.60;Norte De Santander;Bochalema;Caribe;Catatumbo;Río Pamplonita
16010090;OROCUE [16010090];Pluviométrica;Convencional;2500;7.4333333330;-72.45;Norte De Santander;Herrán;Caribe;Catatumbo;Río Pamplonita
16010100;RICAURTE [16010100];Pluviométrica;Convencional;1492;8.0263611110;-72.35397222;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16010110;MANZANARES [16010110];Pluviométrica;Convencional;1350;7.6127777780;-72.59083333;Norte De Santander;Chinácota;Caribe;Catatumbo;Río Pamplonita
16010150;LIMONCITO 1 [16010150];Pluviométrica;Convencional;269;8;-72.41666667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16010170;ESCOBAL EL [16010170];Pluviométrica;Convencional;250;7.85;-72.53333333;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16010190;ROSARIO EL [16010190];Pluviométrica;Convencional;430;7.85;-72.50;Norte De Santander;Villa Del Rosario;Caribe;Catatumbo;Río Pamplonita
16010290;ESPERANZA LA [16010290];Pluviométrica;Convencional;1760;7.5666666670;-72.53333333;Norte De Santander;Ragonvalia;Caribe;Catatumbo;Río Pamplonita
16010330;SAN FAUSTINO [16010330];Pluviográfica;Convencional;200;8.0666666670;-72.41666667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16010340;TASAJERO [16010340];Pluviométrica;Convencional;953;7.9930277780;-72.46172222;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16015010;AEROPUERTO CAMILO DAZA [16015010];Sinóptica Principal;Convencional;250;7.9302777780;-72.50916667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16015020;ISER PAMPLONA [16015020];Agrometeorológica;Convencional;2340;7.3731111110;-72.6450;Norte De Santander;Pamplona;Caribe;Catatumbo;Río Pamplonita
16015030;ESPERANZA LA [16015030];Climática Ordinaria;Convencional;1760;7.5697222220;-72.53388889;Norte De Santander;Ragonvalia;Caribe;Catatumbo;Río Pamplonita
16015040;SANTA ISABEL [16015040];Climática Ordinaria;Convencional;90;8.2333333330;-72.43333333;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16015080;DAVE EL [16015080];Climática Ordinaria;Convencional;290;8.3166666670;-72.41666667;Norte De Santander;Puerto Santander;Caribe;Catatumbo;Río Pamplonita
16015090;TAMA PARQUE NAL [16015090];Climática Principal;Convencional;2500;7.4244444440;-72.44211111;Norte De Santander;Herrán;Caribe;Catatumbo;Río Pamplonita
16015100;RAGONVALIA [16015100];Climática Principal;Convencional;1550;7.5766666670;-72.48388889;Norte De Santander;Ragonvalia;Caribe;Catatumbo;Río Pamplonita
16015110;UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT [16015110];Climática Principal;Automática con Telemetría - Convencional;311;7.8987777780;-72.48716667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16015120;UNIVERSIDAD DE PAMPLONA  - AUT [16015120];Agrometeorológica;Automática con Telemetría;2362;7.3609444440;-72.66605556;Norte De Santander;Pamplona;Caribe;Catatumbo;Río Pamplonita
16015130;ALCALDIA DE HERRAN  - AUT [16015130];Climática Principal;Automática con Telemetría;240;7.5067222220;-72.48536111;Norte De Santander;Herrán;Caribe;Catatumbo;Río Pamplonita
16015140;FCA.LA PALMITA [16015140];Climática Ordinaria;Convencional;1107;7.5173611110;-72.64408333;Norte De Santander;Pamplonita;Caribe;Catatumbo;Río Pamplonita
16015501;AEROPUERTO CAMILO DAZA - AUT [16015501];Sinóptica Principal;Automática con Telemetría - Convencional;306;7.930280;-72.509170;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16017010;AGUAS CLARAS  - AUT [16017010];Limnigráfica;Automática con Telemetría - Convencional;70;8.2336111110;-72.41722222;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16017020;LA DONJUANA - AUT [16017020];Limnigráfica;Automática con Telemetría - Convencional;730;7.6879722220;-72.60547222;Norte De Santander;Chinácota;Caribe;Catatumbo;Río Pamplonita
16017030;LA UCHEMA - AUT [16017030];Limnigráfica;Automática con Telemetría;520;7.6942222220;-72.4740;Norte De Santander;Villa Del Rosario;Caribe;Catatumbo;Río Pamplonita
16017040;PASO DE LOS RIOS [16017040];Limnigráfica;Convencional;175;8.0333333330;-72.41666667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16017070;OROCUE TAMA [16017070];Limnimétrica;Convencional;2370;7.4240833330;-72.44219444;Norte De Santander;Herrán;Caribe;Catatumbo;Río Pamplonita
16020010;GRAMALOTE [16020010];Pluviométrica;Convencional;120;7.8919444440;-72.79944444;Norte De Santander;Gramalote;Caribe;Catatumbo;Río Zulia
16020030;SANTIAGO CAIMITO [16020030];Pluviométrica;Convencional;411;7.8641666670;-72.71611111;Norte De Santander;Santiago;Caribe;Catatumbo;Río Zulia
16020050;ARBOLEDAS [16020050];Pluviométrica;Convencional;925;7.6444444440;-72.79972222;Norte De Santander;Arboledas;Caribe;Catatumbo;Río Zulia
16020060;BAGUECHE [16020060];Pluviométrica;Convencional;1750;7.5836111110;-72.9275;Norte De Santander;Arboledas;Caribe;Catatumbo;Río Zulia
16020080;CUCUTILLA [16020080];Pluviométrica;Convencional;1280;7.5341666670;-72.77277778;Norte De Santander;Cucutilla;Caribe;Catatumbo;Río Zulia
16020090;MUTISCUA-LA CALDER [16020090];Pluviométrica;Convencional;2650;7.30;-72.75;Norte De Santander;Mutiscua;Caribe;Catatumbo;Río Zulia
16020110;CALDERA LA [16020110];Pluviométrica;Convencional;2875;7.3169444440;-72.71833333;Norte De Santander;Mutiscua;Caribe;Catatumbo;Río Zulia
16020120;BALCONES LOS [16020120];Pluviométrica;Convencional;200;8.1333333330;-72.45;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16020130;BARRANCAS [16020130];Pluviométrica;Convencional;74;8.2455;-72.52630556;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020140;BOCATOMA RIO ZULIA [16020140];Pluviométrica;Convencional;150;8.0773333330;-72.58388889;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020150;CASA BLANCA [16020150];Pluviométrica;Convencional;70;8.1833333330;-72.55;Norte De Santander;El Zulia;Caribe;Catatumbo;Río Zulia
16020170;CNO CUEVAS CHEVRON [16020170];Pluviométrica;Convencional;100;8.20;-72.48333333;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020180;CERRO PELAO [16020180];Pluviométrica;Convencional;300;8.0119444440;-72.50027778;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020190;CORNEJO [16020190];Pluviométrica;Convencional;250;7.9013888890;-72.63416667;Norte De Santander;San Cayetano;Caribe;Catatumbo;Río Zulia
16020200;GUADUAS [16020200];Pluviométrica;Convencional;275;8.0833333330;-72.53333333;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020210;GUAYABAL [16020210];Pluviométrica;Convencional;250;8;-72.50;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020230;COLORADA LA [16020230];Pluviométrica;Convencional;160;7.9666666670;-72.61666667;Norte De Santander;El Zulia;Caribe;Catatumbo;Río Zulia
16020240;PALMA LA [16020240];Pluviométrica;Convencional;78;8.20;-72.55;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020250;VACAS LAS [16020250];Pluviométrica;Convencional;70;8.2191666670;-72.52455556;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020260;CAMBULOS LOS [16020260];Pluviométrica;Convencional;70;8.2833333330;-72.46666667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020270;SAN JOAQUIN [16020270];Pluviométrica;Convencional;110;8.20;-72.50;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020280;URIMACO [16020280];Pluviométrica;Convencional;221;7.9008333330;-72.5925;Norte De Santander;San Cayetano;Caribe;Catatumbo;Río Zulia
16020290;PLOMO EL [16020290];Pluviométrica;Convencional;120;8.1666666670;-72.51666667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020300;VALE  MONTEVIDE [16020300];Pluviométrica;Convencional;200;7.95;-72.60;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020310;LIMONCITO 2 [16020310];Pluviométrica;Convencional;120;8.0666666670;-72.53333333;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020320;AGUABLANCA [16020320];Pluviométrica;Convencional;250;8.0361111110;-72.48361111;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020340;PLANADAS [16020340];Pluviométrica;Convencional;100;8.2169444440;-72.43611111;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Pamplonita
16020350;PUERTO LEON [16020350];Pluviométrica;Convencional;60;8.35;-72.45;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020360;PUERTO RICO [16020360];Pluviométrica;Convencional;125;8.10;-72.46666667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020370;PUERTO SANTANDER [16020370];Pluviométrica;Convencional;50;8.3594444440;-72.41;Norte De Santander;Puerto Santander;Caribe;Catatumbo;Río Zulia
16020390;SALAZAR [16020390];Pluviométrica;Convencional;870;7.7833333330;-72.80;Norte De Santander;Salazar;Caribe;Catatumbo;Río Zulia
16020510;LIMONCITO [16020510];Pluviográfica;Convencional;120;8.10;-72.56666667;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16020520;TERMOTASAJERO - AUT [16020520];Pluviográfica;Automática con Telemetría;255;7.8333333330;-72.63333333;Norte De Santander;Durania;Caribe;Catatumbo;Río Zulia
16025010;CARMEN DE TONCHALA [16025010];Climática Principal;Convencional;285;7.8488888890;-72.56611111;Norte De Santander;Cúcuta;Caribe;Catatumbo;Río Zulia
16025020;RISARALDA [16025020];Climática Ordinaria;Convencional;90;8.2333333330;-72.53333333;Norte De Santander;El Zulia;Caribe;Catatumbo;Río Zulia
